,link,Name,Subtitle,Price,Sale price
2021,https://www.nike.com/t/jr-mercurial-vapor-15-academy-little-big-kids-multi-ground-low-top-soccer-cleats-jHklc1/DJ5617-700,Nike Jr. Mercurial Vapor 15 Academy,Little/Big Kids' Multi-Ground Low-Top Soccer Cleats,$67,$44.97
2022,https://www.nike.com/t/jordan-womens-varsity-jacket-qM8rT4/FB5152-209,Jordan,Women's Varsity Jacket,$175,$105.97
2023,https://www.nike.com/t/zoom-blazer-mid-pro-gt-skate-shoes-MLRQq9/FN4182-001,Nike Zoom Blazer Mid Pro GT,Skate Shoes,$100,$59.97
2024,https://www.nike.com/t/lebron-witness-7-little-kids-shoes-CT9KvM/DQ8647-100,LeBron Witness 7,Little Kids' Shoes,$87,$65.97
2025,https://www.nike.com/t/ispa-link-axis-mens-shoes-trKn8V/FZ3507-100,Nike ISPA Link Axis,Men's Shoes,$300,$180.97
2026,https://www.nike.com/t/philadelphia-76ers-courtside-statement-edition-mens-jordan-nba-fleece-pullover-hoodie-dSTF3k/DR7005-657,Philadelphia 76ers Courtside Statement Edition,Men's Jordan NBA Fleece Pullover Hoodie,$95,$69.97
2027,https://www.nike.com/t/rise-365-run-energy-mens-short-sleeve-running-top-vJFH40/FN3996-121,Nike Rise 365 Run Energy,Men's Short-Sleeve Running Top,$60,$42.97
2028,https://www.nike.com/t/jordan-indy-womens-light-support-sports-bra-N07xXT/FB4095-010,Jordan Indy,Women's Light Support Sports Bra,$45,$38.97
2029,https://www.nike.com/t/air-max-1-mens-shoes-2C5sX2/FQ8048-133,Nike Air Max 1,Men's Shoes,$140,$119.97
2030,https://www.nike.com/t/georgia-windrunner-mensanorak-jacket-JsxKx6/FJ0503-657,Georgia Windrunner,Men's Nike College Anorak Jacket,$90,$77.97
2031,https://www.nike.com/t/fast-womens-mid-rise-7-8-running-leggings-with-pockets-GQXtZz/FN3268-010,Nike Fast,Women's Mid-Rise 7/8 Running Leggings with Pockets,$70,$52.97
2032,https://www.nike.com/t/dri-fit-swoosh-fly-standard-issue-womens-basketball-pants-95Xdfc/DA6465-010,Nike Dri-FIT Swoosh Fly Standard Issue,Women's Basketball Pants,$85,$48.97
2033,https://www.nike.com/t/victory-womens-dri-fit-short-sleeve-golf-polo-QppwDw/FD6710-100,Nike Victory,Women's Dri-FIT Short-Sleeve Golf Polo,$68,$57.97
2034,https://www.nike.com/t/elevate-3-basketball-shoes-BQ8xtz/DD9304-301,Nike Elevate 3,Basketball Shoes,$85,$69.97
2035,https://www.nike.com/t/air-force-1-low-retro-mens-shoes-1VHstQ/DZ6755-100,Nike Air Force 1 Low Retro,Men's Shoes,$150,$82.97
2036,https://www.nike.com/t/blazer-low-77-womens-shoes-01lVDq/HF5063-100,Nike Blazer Low '77,Women's Shoes,$90,$76.97
2037,https://www.nike.com/t/clemson-womens-boxy-printed-t-shirt-lQ6L37/DH4182-100,Nike College (Clemson),Women's Boxy Printed T-Shirt,$40,$27.97
2038,https://www.nike.com/t/apex-bucket-hat-2fzvPC/FQ3277-276,Nike Apex,Bucket hat,$35,$29.97
2039,https://www.nike.com/t/dri-fit-elite-little-kids-shorts-nCgvJW/86L175-U10,Nike Dri-FIT Elite,Little Kids' Shorts,$32,$27.97
2040,https://www.nike.com/t/dri-fit-swift-womens-mid-rise-3-2-in-1-running-shorts-with-pockets-5NfkKs/DX1029-208,Nike Dri-FIT Swift,"Women's Mid-Rise 3"" 2-in-1 Running Shorts with Pockets",$75,$56.97
2041,https://www.nike.com/t/dri-fit-mens-3-4-length-sleeve-baseball-top-MB87R4/DQ4786-010,Nike Dri-FIT,Men's 3/4-Length Sleeve Baseball Top,$40,$32.97
2042,https://www.nike.com/t/heather-big-kids-boys-long-sleeve-hydroguard-swim-shirt-QfrdSZ/NESSA826-494,Nike Heather,Big Kids' (Boys') Long-Sleeve Hydroguard Swim Shirt,$40,$32.97
2043,https://www.nike.com/t/club-fleece-mens-shorts-6cb38C/DX0801-030,Nike Club Fleece,Men's Shorts,$55,$45.97
2044,https://www.nike.com/t/sportswear-club-little-kids-french-terry-shorts-Brq0qs/86L100-X5C,Nike Sportswear Club,Little Kids' French Terry Shorts,$34,$31.97
2045,https://www.nike.com/t/one-big-kids-girls-biker-shorts-dRw568/DQ8832-084,Nike One,Big Kids' (Girls') Biker Shorts,$25,$16.97
2046,https://www.nike.com/t/air-force-1-lv8-big-kids-shoes-kbd5wR/FJ4613-100,Nike Air Force 1 LV8,Big Kids' Shoes,$100,$68.97
2047,https://www.nike.com/t/jordan-womens-oversized-graphic-t-shirt-lzt7ZC/FN5708-010,Jordan,Women's Oversized Graphic T-Shirt,$48,$36.97
2048,https://www.nike.com/t/tennesseebasketball-replica-jersey-tgS5L7/P32919J390-TEN,Tennessee,Nike College Basketball Replica Jersey,$90,$69.97
2049,https://www.nike.com/t/sportswear-club-fleece-big-kids-oversized-sweatshirt-ksBbGR/FD2923-515,Nike Sportswear Club Fleece,Big Kids' Oversized Sweatshirt,$40,$27.97
2050,https://www.nike.com/t/jordan-womens-long-sleeve-graphic-t-shirt-pKnS9J/FD7205-010,Jordan,Women's Long-Sleeve Graphic T-Shirt,$52,$39.97
2051,https://www.nike.com/t/universa-womens-medium-support-high-waisted-7-8-leggings-with-pockets-plus-size-fLqCGz/DV4898-512,Nike Universa,Women's Medium-Support High-Waisted 7/8 Leggings with Pockets (Plus Size),$110,$82.97
2052,https://www.nike.com/t/sportswear-pe-little-kids-printed-tank-set-W4SN2K/86M044-U89,Nike Sportswear PE,Little Kids' Printed Tank Set,$44,$37.97
2053,https://www.nike.com/t/gt-cut-3-basketball-shoes-GLHCGc/DV2913-300,Nike G.T. Cut 3,Basketball Shoes,$190,$144.97
2054,https://www.nike.com/t/city-classic-womens-boots-QTgPCN/DQ5601-003,Nike City Classic,Women's Boots,$125,$99.97
2055,https://www.nike.com/t/chicago-sky-explorer-edition-dri-fit-wnba-victory-jersey-g925jq/DC9567-013,Chicago Sky Explorer Edition,Nike Dri-FIT WNBA Victory Jersey,$100,$70.97
2056,https://www.nike.com/t/jordan-renegade-essentials-mens-washed-jacket-17jRKb/FN6543-436,Jordan Renegade Essentials,Men's Washed Jacket,$275,$151.97
2057,https://www.nike.com/t/duke-gym-vintage-womensjoggers-37BPX3/FN8211-480,Duke Gym Vintage,Women's Nike College Joggers,$65,$55.97
2058,https://www.nike.com/t/jordan-womens-distressed-cardigan-m4hjBK/FN5362-045,Jordan,Women's Distressed Cardigan,$150,$112.97
2059,https://www.nike.com/t/jordan-icon-play-big-kids-oversized-crew-XH6RCw/45C387-E2E,Jordan Icon Play,Big Kids' Oversized Crew,$45,$36.97
2060,https://www.nike.com/t/air-force-1-07-next-nature-womens-shoes-fvxZ0g/DV3808-107,Nike Air Force 1 '07 Next Nature,Women's Shoes,$115,$97.97
2061,https://www.nike.com/t/club-fleece-mens-patch-pullover-hoodie-sDQP5j/FB8439-113,Nike Club Fleece,Men's Patch Pullover Hoodie,$80,$60.97
2062,https://www.nike.com/t/texas-menscrew-neck-t-shirt-lBf1HG/FQ5514-802,Texas,Men's Nike College Crew-Neck T-Shirt,$35,$28.97
2063,https://www.nike.com/t/brooklyn-nets-courtside-max90-mens-nba-long-sleeve-t-shirt-B9WsGB/DR6333-010,Brooklyn Nets Courtside Max90,Men's Nike NBA Long-Sleeve T-Shirt,$50,$41.97
2064,https://www.nike.com/t/texas-menscrew-neck-t-shirt-lBf1HG/FQ5514-802,Texas,Men's Nike College Crew-Neck T-Shirt,$35,$28.97
2065,https://www.nike.com/t/brooklyn-nets-courtside-max90-mens-nba-long-sleeve-t-shirt-B9WsGB/DR6333-010,Brooklyn Nets Courtside Max90,Men's Nike NBA Long-Sleeve T-Shirt,$50,$41.97
2066,https://www.nike.com/t/strike-womens-dri-fit-soccer-shorts-c44s5K/FN5022-237,Nike Strike,Women's Dri-FIT Soccer Shorts,$45,$33.97
2067,https://www.nike.com/t/minnesota-menslong-sleeve-t-shirt-RbCwl5/M12333P741-MIN,Minnesota,Men's Nike College Long-Sleeve T-Shirt,$40,$33.97
2068,https://www.nike.com/t/zion-3-baby-toddler-shoes-9QDQRW/DV3868-002,Zion 3,Baby/Toddler Shoes,$70,$59.97
2069,https://www.nike.com/t/jordan-essentials-chicago-mens-jacket-N0ch5l/FN4527-010,Jordan Essentials Chicago,Men's Jacket,$130,$71.97
2070,https://www.nike.com/t/sportswear-club-fleece-big-kids-cargo-shorts-hvbSSB/FN8745-515,Nike Sportswear Club Fleece,Big Kids' Cargo Shorts,$40,$31.97
2071,https://www.nike.com/t/womens-high-waisted-bikini-swim-bottom-LL0gWz/NESSD234-418,Nike,Women's High-Waisted Bikini Swim Bottom,$54,$44.97
2072,https://www.nike.com/t/los-angeles-lakers-icon-edition-2022-23-mens-dri-fit-nba-swingman-jersey-WGBhtS/DN2009-728,Los Angeles Lakers Icon Edition 2022/23,Men's Nike Dri-FIT NBA Swingman Jersey,$120,$99.97
2073,https://www.nike.com/t/club-fleece-mens-flow-shorts-8Wsg13/FV5661-819,Nike Club Fleece,Men's Flow Shorts,$60,$45.97
2074,https://www.nike.com/t/illinoiscap-RMxRK4/C11349C306-ILL,Illinois,Nike College Cap,$30,$23.97
2075,https://www.nike.com/t/academy-mens-dri-fit-1-2-zip-soccer-top-p80KBf/DX4294-012,Nike Academy,Men's Dri-FIT 1/2-Zip Soccer Top,$55,$49.97
2076,https://www.nike.com/t/clemson-schedule-menst-shirt-sLctkt/HF4091-891,Clemson Schedule,Men's Nike College T-Shirt,$30,$22.97
2077,https://www.nike.com/t/little-kids-metallic-pants-bDDss9/86I449-U10,Nike,Little Kids' Metallic Pants,$38,$26.97
2078,https://www.nike.com/t/flex-advance-little-kids-boots-Tw47BX/DD0304-600,Nike Flex Advance,Little Kids' Boots,$83,$51.97
2079,https://www.nike.com/t/illinois-heritage86trucker-hat-8SHDmX/C11218C307-ILL,Illinois Heritage86,Nike College Trucker Hat,$30,$23.97
2080,https://www.nike.com/t/gonzaga-menslong-sleeve-t-shirt-MNSP5K/M12333P741-GON,Gonzaga,Men's Nike College Long-Sleeve T-Shirt,$40,$33.97
2081,https://www.nike.com/t/sportswear-tech-fleece-reimagined-mens-oversized-turtleneck-sweatshirt-Qz63dT/FB8169-247,Nike Sportswear Tech Fleece Reimagined,Men's Oversized Turtleneck Sweatshirt,$125,$65.97
2082,https://www.nike.com/t/jordan-stadium-90-big-kids-shoes-Mj2Wwn/FQ1933-003,Jordan Stadium 90,Big Kids' Shoes,$90,$76.97
2083,https://www.nike.com/t/eclipse-womens-3-running-shorts-mRGnHn/FD2710-328,Nike Eclipse,"Women's 3"" Running Shorts",$58,$34.97
2084,https://www.nike.com/t/dri-fit-legend-mens-long-sleeve-fitness-top-StC1Ng/DX0993-456,Nike Dri-FIT Legend,Men's Long-Sleeve Fitness Top,$35,$28.97
2085,https://www.nike.com/t/arizona-club-fleece-menshoodie-2t4nNS/M31777P738-ARI,Arizona Club Fleece,Men's Nike College Hoodie,$65,$51.97
2086,https://www.nike.com/t/usc-classic99cap-wgjDlR/C11250C060-USC,USC Classic99,Nike College Cap,$28,$22.97
2087,https://www.nike.com/t/sportswear-womens-oversized-1-2-zip-crop-fleece-sweatshirt-QGbLCP/FZ4736-010,Nike Sportswear,Women's Oversized 1/2-Zip Crop Fleece Sweatshirt,$80,$62.97
2088,https://www.nike.com/t/unc-standard-issue-mens-dri-fitcutoff-crew-neck-top-qb9GgR/DV3598-025,UNC Standard Issue,Men's Nike Dri-FIT College Cutoff Crew-Neck Top,$80,$43.97
2089,https://www.nike.com/t/infinity-tour-2-golf-shoes-HH7SLD/FD0217-002,Nike Infinity Tour 2,Golf Shoes,$170,$144.97
2090,https://www.nike.com/t/toddler-air-hoodie-and-leggings-set-QkxhHC/26K004-023,Nike,Toddler Air Hoodie and Leggings Set,$85,$50.97
2091,https://www.nike.com/t/futura-upf-40-baby-12-24m-sun-protection-cap-dTdv0S/6A3018-A9Y,Nike Futura UPF 40+,Baby (12-24M) Sun Protection Cap,$24,$22.97
2092,https://www.nike.com/t/sportswear-little-kids-hoodie-tMjLzv/86K380-R5Y,Nike Sportswear,Little Kids' Hoodie,$48,$29.97
2093,https://www.nike.com/t/dri-fit-bliss-womens-mid-rise-7-8-joggers-plus-size-5N3dVc/FB3175-010,Nike Dri-FIT Bliss,Women's Mid-Rise 7/8 Joggers (Plus Size),$95,$71.97
2094,https://www.nike.com/t/pro-womens-mid-rise-7-8-mesh-paneled-leggings-SXMZJx/FN4981-237,Nike Pro,Women's Mid-Rise 7/8 Mesh-Paneled Leggings,$60,$51.97
2095,https://www.nike.com/t/zion-3-z-3d-basketball-shoes-CghHWs/FZ1318-060,"Zion 3 ""Z-3D""",Basketball Shoes,$150,$82.97
2096,https://www.nike.com/t/sportswear-toddler-pants-ZmQLbQ/76J054-023,Nike Sportswear,Toddler Pants,$44,$30.97
2097,https://www.nike.com/t/serena-williams-design-crew-womens-fleece-pants-38h1Tv/FN1921-072,Serena Williams Design Crew,Women's Fleece Pants,$120,$102.97
2098,https://www.nike.com/t/pro-365-womens-5-shorts-d7TXG0/CZ9831-361,Nike Pro 365,"Women's 5"" Shorts",$30,$22.97
2099,https://www.nike.com/t/jordan-wordmark-mens-fleece-pants-LZ92XF/FJ0696-045,Jordan Wordmark,Men's Fleece Pants,$110,$60.97
2100,https://www.nike.com/t/sportswear-shine-leggings-toddler-leggings-Nb64pX/26L426-A0I,Nike Sportswear Shine Leggings,Toddler Leggings,$30,$18.97
2101,https://www.nike.com/t/armyscarf-m8nZ7S/A21181C173-ARM,Army,Nike College Scarf,$45,$35.97
2102,https://www.nike.com/t/dunk-hi-retro-mens-shoes-dTVTCk/DV0828-101,Nike Dunk Hi Retro,Men's Shoes,$130,$103.97
2103,https://www.nike.com/t/chance-blue-light-glasses-lT59bl/FB9688-056,Nike Chance,Blue Light Glasses,$99,$49.97
2104,https://www.nike.com/t/virginiacap-8Ws7jB/C11349C306-VIR,Virginia,Nike College Cap,$30,$23.97
2105,https://www.nike.com/t/tennessee-mens-replica-basketball-shorts-p3CGlD/CZ4277-873,Nike College (Tennessee),Men's Replica Basketball Shorts,$65,$52.97
2106,https://www.nike.com/t/jordan-renegade-womens-jacket-g1FGRx/FN5674-133,Jordan Renegade,Women's Jacket,$190,$133.97
2107,https://www.nike.com/t/clemson-womensboxy-t-shirt-XBfB6p/W11122P750-CLM,Clemson,Women's Nike College Boxy T-Shirt,$35,$27.97
2108,https://www.nike.com/t/memphis-grizzlies-mens-nba-shorts-g8PPQ8/DN8246-422,Memphis Grizzlies,Men's Nike NBA Shorts,$48,$35.97
2109,https://www.nike.com/t/air-jordan-1-elevate-high-womens-shoes-9RKzbr/DN3253-114,Air Jordan 1 Elevate High,Women's Shoes,$145,$108.97
2110,https://www.nike.com/t/oklahomacap-h3k8Qp/C11349C306-OKL,Oklahoma,Nike College Cap,$30,$23.97
2111,https://www.nike.com/t/dunk-high-1985-womens-shoes-378C5P/FD0794-700,Nike Dunk High 1985,Women's Shoes,$140,$85.97
2112,https://www.nike.com/t/dunk-high-1985-womens-shoes-378C5P/FD0794-700,Nike Dunk High 1985,Women's Shoes,$140,$85.97
2113,https://www.nike.com/t/portland-thorns-fc-2022-match-home-womens-dri-fit-adv-soccer-jersey-V71XDg/DH8080-011,Portland Thorns FC 2022 Match Home,Women's Nike Dri-FIT ADV Soccer Jersey,$165,$132.97
2114,https://www.nike.com/t/air-max-motif-big-kids-shoe-g8s5hP/DH9388-005,Nike Air Max Motif,Big Kids' Shoe,$120,$59.97
2115,https://www.nike.com/t/air-huarache-x-serena-williams-design-crew-shoes-m2Gnp8/DX4260-100,Nike Air Huarache x Serena Williams Design Crew,Shoes,$130,$98.97
2116,https://www.nike.com/t/toddler-woven-shorts-JWv46t/76M120-BGZ,Nike,Toddler Woven Shorts,$28,$23.97
2117,https://www.nike.com/t/golden-state-warriors-courtside-city-edition-mens-nba-fleece-pants-RwphFX/DN9974-063,Golden State Warriors Courtside City Edition,Men's Nike NBA Fleece Pants,$85,$47.97
2118,https://www.nike.com/t/oregon-dna-3-mens-dri-fitshorts-f9Ffnk/FN7879-121,Oregon DNA 3.0,Men's Nike Dri-FIT College Shorts,$55,$47.97
2119,https://www.nike.com/t/sportswear-club-mens-full-zip-jacket-85LnFC/DX0670-657,Nike Sportswear Club,Men's Full-Zip Jacket,$90,$54.97
2120,https://www.nike.com/t/happy-camper-baby-0-9m-printed-dress-S7mSgS/06M028-001,Nike Happy Camper,Baby (0-9M) Printed Dress,$34,$28.97
2121,https://www.nike.com/t/rival-distance-track-field-distance-spikes-37tSzt/DC8725-401,Nike Rival Distance,Track & Field Distance Spikes,$75,$45.97
2122,https://www.nike.com/t/air-vapormax-2021-fk-big-kids-shoes-dWftsH/DB1550-006,Nike Air VaporMax 2021 FK,Big Kids' Shoes,$190,$142.97
2123,https://www.nike.com/t/philadelphia-76ers-2023-24-city-edition-mens-nba-courtside-max90-t-shirt-K5SKBX/FN2015-010,Philadelphia 76ers 2023/24 City Edition,Men's Nike NBA Courtside Max90 T-Shirt,$45,$37.97
2124,https://www.nike.com/t/team-31-dna-mens-nba-jacket-GbtMNG/DX9782-491,Team 31 DNA,Men's Nike NBA Jacket,$165,$129.97
2125,https://www.nike.com/t/sportswear-club-fleece-womens-mid-rise-oversized-sweatpants-plus-size-G4vhNh/DV5084-063,Nike Sportswear Club Fleece,Women's Mid-Rise Oversized Sweatpants (Plus Size),$60,$44.97
2126,https://www.nike.com/t/jordan-mens-fleece-gloves-Vblc2p/J1008818-217,Jordan,Men's Fleece Gloves,$40,$27.97
2127,https://www.nike.com/t/ready-mens-dri-fit-fitness-tank-5xSHKM/DV9813-493,Nike Ready,Men's Dri-FIT Fitness Tank,$45,$36.97
2128,https://www.nike.com/t/react-hyperset-le-indoor-court-shoes-FH5T6s/DJ4473-102,Nike React HyperSet LE,Indoor Court Shoes,$140,$119.97
2129,https://www.nike.com/t/little-posite-one-big-kids-shoes-wlJld7/DQ6210-500,Nike Little Posite One,Big Kids' Shoes,$185,$72.97
2130,https://www.nike.com/t/sportswear-collection-womens-knit-vest-6LZ3pR/FN1886-133,Nike Sportswear Collection,Women's Knit Vest,$100,$60.97
2131,https://www.nike.com/t/prep-in-your-step-little-kids-graphic-t-shirt-mj58mZ/36L995-G25,Nike Prep in Your Step,Little Kids' Graphic T-Shirt,$25,$21.97
2132,https://www.nike.com/t/dri-fit-tour-mens-solid-golf-polo-TzGxJN/DR5298-601,Nike Dri-FIT Tour,Men's Solid Golf Polo,$75,$63.97
2133,https://www.nike.com/t/georgia-club-menshoodie-32BPxc/FD4542-657,Georgia Club,Men's Nike College Hoodie,$70,$56.97
2134,https://www.nike.com/t/golden-state-warriors-2023-24-city-edition-mens-nba-courtside-max90-t-shirt-qlqDD5/FN2003-010,Golden State Warriors 2023/24 City Edition,Men's Nike NBA Courtside Max90 T-Shirt,$45,$37.97
2135,https://www.nike.com/t/giannis-freak-5-big-kids-basketball-shoes-6LCpbJ/DZ4486-500,Giannis Freak 5,Big Kids' Basketball Shoes,$110,$62.97
2136,https://www.nike.com/t/giannis-freak-5-big-kids-basketball-shoes-6LCpbJ/DZ4486-500,Giannis Freak 5,Big Kids' Basketball Shoes,$110,$62.97
2137,https://www.nike.com/t/victory-womens-swim-hijab-W1SXrP/NESSA444-001,Nike Victory,Women's Swim Hijab,$46,$39.97
2138,https://www.nike.com/t/air-max-1-se-big-kids-shoes-PScfzb/FJ3286-001,Nike Air Max 1 SE,Big Kids' Shoes,$105,$93.97
2139,https://www.nike.com/t/jordan-chicago-womens-pants-0HRcZR/DZ3349-457,Jordan Chicago,Women's Pants,$130,$97.97
2140,https://www.nike.com/t/blazer-mid-77-vintage-mens-shoes-nw30B2/BQ6806-115,Nike Blazer Mid '77 Vintage,Men's Shoes,$105,$79.97
2141,https://www.nike.com/t/sportswear-club-fleece-mens-pants-j3nqxx/BV2707-323,Nike Sportswear Club Fleece,Men's Pants,$60,$45.97
2142,https://www.nike.com/t/kentucky-fast-break-menslong-sleeve-t-shirt-dkj3p7/FN6398-063,Kentucky Fast Break,Men's Nike College Long-Sleeve T-Shirt,$40,$32.97
2143,https://www.nike.com/t/one-womens-high-waisted-5-biker-shorts-p9dp3m/FN3211-509,Nike One,"Women's High-Waisted 5"" Biker Shorts",$45,$38.97
2144,https://www.nike.com/t/sportswear-big-kids-girls-t-shirt-n2kvNn/DH5750-010,Nike Sportswear,Big Kids' (Girls') T-Shirt,$20,$15.97
2145,https://www.nike.com/t/sportswear-tech-fleece-og-womens-loose-cape-S4zv0w/FN4164-063,Nike Sportswear Tech Fleece OG,Women's Loose Cape,$150,$127.97
2146,https://www.nike.com/t/mercurial-vapor-15-elitelow-top-soccer-cleats-DW9qRM/DJ5167-040,Nike Mercurial Vapor 15 Elite,Artificial-Grass Low-Top Soccer Cleats,$260,$211.97
2147,https://www.nike.com/t/duke-dna-3-mens-dri-fitshorts-5msvm2/FN7865-121,Duke DNA 3.0,Men's Nike Dri-FIT College Shorts,$55,$47.97
2148,https://www.nike.com/t/jr-phantom-gx-2-club-little-big-kids-ic-soccer-shoes-t5dGcD/FJ2606-600,Nike Jr. Phantom GX 2 Club,Little/Big Kids' IC Soccer Shoes,$52,$46.97
2149,https://www.nike.com/t/sportswear-heritage-womens-boxy-tee-NgDzxH/FJ1821-237,Nike Sportswear Heritage,Women's Boxy Tee,$35,$29.97
2150,https://www.nike.com/t/acg-dri-fit-adv-goat-rocks-womens-sleeveless-tank-vSntDC/DO9271-345,"Nike ACG Dri-FIT ADV ""Goat Rocks""",Women's Sleeveless Tank,$45,$38.97
2151,https://www.nike.com/t/virginia-menshoodie-Zws2hc/HF7245-419,Virginia,Men's Nike College Hoodie,$65,$50.97
2152,https://www.nike.com/t/sportswear-womens-high-waisted-velour-joggers-lXzdzJ/DV7820-010,Nike Sportswear,Women's High-Waisted Velour Joggers,$85,$53.97
2153,https://www.nike.com/t/culture-of-basketball-big-kids-basketball-loose-pants-hj99Td/FD4016-113,Nike Culture of Basketball,Big Kids' Basketball Loose Pants,$62,$36.97
2154,https://www.nike.com/t/new-baby-0-12m-4-piece-blanket-set-zvHlcW/NN0843-A9Y,Nike New,Baby (0-12M) 4-Piece Blanket Set,$50,$37.97
2155,https://www.nike.com/t/lets-be-real-pullover-hoodie-little-kids-hoodie-jb23Sf/86K508-F85,"Nike ""Let's Be Real"" Pullover Hoodie",Little Kids' Hoodie,$52,$33.97
2156,https://www.nike.com/t/acg-polartec-wolf-tree-womens-mid-rise-pants-8trr6Q/CV0608-060,"Nike ACG Polartec® ""Wolf Tree""",Women's Mid-Rise Pants,$160,$98.97
2157,https://www.nike.com/t/jordan-fundamental-tricot-set-baby-tracksuit-B8hQfr/05C597-023,Jordan Fundamental Tricot Set,Baby Tracksuit,$50,$38.97
2158,https://www.nike.com/t/jordan-essentials-mens-diamond-shorts-57K1mx/FN6515-203,Jordan Essentials,Men's Diamond Shorts,$75,$56.97
2159,https://www.nike.com/t/houston-menst-shirt-rjBjrv/M21372P747-HOU,Houston,Men's Nike College T-Shirt,$35,$29.97
2160,https://www.nike.com/t/jordan-mj-essentials-little-kids-printed-pullover-hoodie-FDGZ0Q/85C897-023,Jordan MJ Essentials,Little Kids' Printed Pullover Hoodie,$52,$46.97
2161,https://www.nike.com/t/jordan-stadium-90-womens-shoes-8fKzM8/FB2269-160,Jordan Stadium 90,Women's Shoes,$120,$84.97
2162,https://www.nike.com/t/usc-dna-3-mens-dri-fitshorts-RkXKb6/FN7884-121,USC DNA 3.0,Men's Nike Dri-FIT College Shorts,$55,$47.97
2163,https://www.nike.com/t/tcucap-cFQlsg/C11349C306-TCU,TCU,Nike College Cap,$30,$23.97
2164,https://www.nike.com/t/jordan-collectors-backpack-315l-p8WcN0/9B0558-023,Jordan,Collector's Backpack (31.5L),$125,$106.97
2165,https://www.nike.com/t/aliyah-boston-indiana-fever-roty-mens-wnba-t-shirt-wzQgw0/HM0364-010,Aliyah Boston Indiana Fever ROTY,Men's Nike WNBA T-Shirt,$35,$28.97
2166,https://www.nike.com/t/jordan-flight-mvp-mens-jacket-1CjccV/FN6348-010,Jordan Flight MVP,Men's Jacket,$130,$91.97
2167,https://www.nike.com/t/dri-fit-academy-little-kids-shorts-RKrhHZ/86K505-U10,Nike Dri-FIT Academy,Little Kids' Shorts,$20,$17.97
2168,https://www.nike.com/t/sportswear-club-big-kids-sweatshirt-TcfJ2l/FD3186-325,Nike Sportswear Club+,Big Kids' Sweatshirt,$50,$29.97
2169,https://www.nike.com/t/virginia-tech-menst-shirt-jLD4hr/HF6084-100,Virginia Tech,Men's Nike College T-Shirt,$30,$28.97
2170,https://www.nike.com/t/dri-fit-academy-mens-dri-fit-soccer-pants-llQzWh/DV9740-010,Nike Dri-FIT Academy,Men's Dri-FIT Soccer Pants,$55,$49.97
2171,https://www.nike.com/t/sportswear-girls-jacket-Ts44wh/FV0193-361,Nike Sportswear,Girls' Jacket,$75,$44.97
2172,https://www.nike.com/t/unc-gym-vintage-womensjoggers-HS8SZB/FN8223-448,UNC Gym Vintage,Women's Nike College Joggers,$65,$55.97
2173,https://www.nike.com/t/zenvy-womens-dri-fit-long-sleeve-top-1vf7Jc/FN3022-509,Nike Zenvy,Women's Dri-FIT Long-Sleeve Top,$75,$63.97
2174,https://www.nike.com/t/oklahoma-state-heritage86logo-cap-BGclnR/C11127C713-OKS,Oklahoma State Heritage86,Nike College Logo Cap,$26,$21.97
2175,https://www.nike.com/t/acg-wolf-lichen-womens-mid-layer-7XL1Fb/DV9513-121,"Nike ACG ""Wolf Lichen""",Women's Mid Layer,$180,$99.97
2176,https://www.nike.com/t/sb-fleece-pullover-skate-hoodie-cK3lLs/FQ2196-010,Nike SB,Fleece Pullover Skate Hoodie,$110,$61.97
2177,https://www.nike.com/t/georgia-menscrew-neck-top-wxKwJ9/FJ6200-121,Georgia,Men's Nike College Crew-Neck Top,$70,$59.97
2178,https://www.nike.com/t/court-legacy-canvas-mens-shoes-0m3bG0/CW6539-005,Nike Court Legacy Canvas,Men's Shoes,$60,$47.97
2179,https://www.nike.com/t/sportswear-phoenix-fleece-womens-oversized-cropped-v-neck-top-plus-size-11Pd8X/FN3653-509,Nike Sportswear Phoenix Fleece,Women's Oversized Cropped V-Neck Top (Plus Size),$75,$63.97
2180,https://www.nike.com/t/jordan-stay-loyal-3-big-kids-shoes-4fsN15/FB9922-160,Jordan Stay Loyal 3,Big Kids' Shoes,$95,$71.97
2181,https://www.nike.com/t/club-mens-pullover-french-terry-soccer-hoodie-TSpmnt/FN2381-012,Nike Club,Men's Pullover French Terry Soccer Hoodie,$75,$56.97
2182,https://www.nike.com/t/atlanta-dream-explorer-edition-dri-fit-wnba-victory-jersey-DdQ8Nc/DC9566-657,Atlanta Dream Explorer Edition,Nike Dri-FIT WNBA Victory Jersey,$100,$70.97
2183,https://www.nike.com/t/acg-cinder-cone-womens-full-zip-jacket-ZKJvgv/FN1952-440,"Nike ACG ""Cinder Cone""",Women's Full-Zip Jacket,$155,$131.97
2184,https://www.nike.com/t/ja-standard-issue-mens-dri-fit-pullover-basketball-hoodie-Tl35hk/FN2987-410,Ja Standard Issue,Men's Dri-FIT Pullover Basketball Hoodie,$110,$60.97
2185,https://www.nike.com/t/running-division-womens-dri-fit-adv-short-sleeve-running-top-3xlkdr/FN2581-104,Nike Running Division,Women's Dri-FIT ADV Short-Sleeve Running Top,$85,$59.97
2186,https://www.nike.com/t/lebron-xxi-tahitian-big-kids-basketball-shoes-4VW2k1/FB7699-001,"LeBron XXI ""Tahitian""",Big Kids' Basketball Shoes,$160,$89.97
